peak_id,retention_time,initial_time,final_time,peak_area,peak_height,date,solute_concentration_mM
4.91667,-70,,,,,2021-03-15,15.0
4.92500,-71,,,,,2021-03-15,15.0
4.93333,-72,,,,,2021-03-15,15.0
4.94167,-73,,,,,2021-03-15,15.0
4.95000,-74,,,,,2021-03-15,15.0
4.95833,-75,,,,,2021-03-15,15.0
4.96667,-76,,,,,2021-03-15,15.0
4.97500,-76,,,,,2021-03-15,15.0
4.98333,-78,,,,,2021-03-15,15.0
4.99167,-79,,,,,2021-03-15,15.0
5.00000,-80,,,,,2021-03-15,15.0
5.00833,-81,,,,,2021-03-15,15.0
5.01667,-82,,,,,2021-03-15,15.0
5.02500,-83,,,,,2021-03-15,15.0
5.03333,-84,,,,,2021-03-15,15.0
5.04167,-85,,,,,2021-03-15,15.0
5.05000,-86,,,,,2021-03-15,15.0
5.05833,-87,,,,,2021-03-15,15.0
5.06667,-88,,,,,2021-03-15,15.0
5.07500,-90,,,,,2021-03-15,15.0
5.08333,-91,,,,,2021-03-15,15.0
5.09167,-92,,,,,2021-03-15,15.0
5.10000,-93,,,,,2021-03-15,15.0
5.10833,-94,,,,,2021-03-15,15.0
5.11667,-95,,,,,2021-03-15,15.0
5.12500,-96,,,,,2021-03-15,15.0
5.13333,-97,,,,,2021-03-15,15.0
5.14167,-98,,,,,2021-03-15,15.0
5.15000,-99,,,,,2021-03-15,15.0
5.15833,-100,,,,,2021-03-15,15.0
5.16667,-100,,,,,2021-03-15,15.0
5.17500,-101,,,,,2021-03-15,15.0
5.18333,-103,,,,,2021-03-15,15.0
5.19167,-103,,,,,2021-03-15,15.0
5.20000,-104,,,,,2021-03-15,15.0
5.20833,-105,,,,,2021-03-15,15.0
5.21667,-105,,,,,2021-03-15,15.0
5.22500,-106,,,,,2021-03-15,15.0
5.23333,-106,,,,,2021-03-15,15.0
5.24167,-107,,,,,2021-03-15,15.0
5.25000,-107,,,,,2021-03-15,15.0
5.25833,-107,,,,,2021-03-15,15.0
5.26667,-107,,,,,2021-03-15,15.0
5.27500,-107,,,,,2021-03-15,15.0
5.28333,-107,,,,,2021-03-15,15.0
5.29167,-106,,,,,2021-03-15,15.0
5.30000,-105,,,,,2021-03-15,15.0
5.30833,-105,,,,,2021-03-15,15.0
5.31667,-104,,,,,2021-03-15,15.0
5.32500,-103,,,,,2021-03-15,15.0
5.33333,-103,,,,,2021-03-15,15.0
5.34167,-102,,,,,2021-03-15,15.0
5.35000,-101,,,,,2021-03-15,15.0
5.35833,-99,,,,,2021-03-15,15.0
5.36667,-98,,,,,2021-03-15,15.0
5.37500,-96,,,,,2021-03-15,15.0
5.38333,-94,,,,,2021-03-15,15.0
5.39167,-92,,,,,2021-03-15,15.0
5.40000,-90,,,,,2021-03-15,15.0
5.40833,-88,,,,,2021-03-15,15.0
5.41667,-85,,,,,2021-03-15,15.0
5.42500,-83,,,,,2021-03-15,15.0
5.43333,-81,,,,,2021-03-15,15.0
5.44167,-78,,,,,2021-03-15,15.0
5.45000,-76,,,,,2021-03-15,15.0
5.45833,-73,,,,,2021-03-15,15.0
5.46667,-71,,,,,2021-03-15,15.0
5.47500,-68,,,,,2021-03-15,15.0
5.48333,-66,,,,,2021-03-15,15.0
5.49167,-63,,,,,2021-03-15,15.0
5.50000,-60,,,,,2021-03-15,15.0
5.50833,-57,,,,,2021-03-15,15.0
5.51667,-55,,,,,2021-03-15,15.0
5.52500,-52,,,,,2021-03-15,15.0
5.53333,-49,,,,,2021-03-15,15.0
5.54167,-46,,,,,2021-03-15,15.0
5.55000,-43,,,,,2021-03-15,15.0
5.55833,-41,,,,,2021-03-15,15.0
5.56667,-38,,,,,2021-03-15,15.0
5.57500,-36,,,,,2021-03-15,15.0
5.58333,-33,,,,,2021-03-15,15.0
5.59167,-31,,,,,2021-03-15,15.0
5.60000,-29,,,,,2021-03-15,15.0
5.60833,-26,,,,,2021-03-15,15.0
5.61667,-24,,,,,2021-03-15,15.0
5.62500,-23,,,,,2021-03-15,15.0
5.63333,-21,,,,,2021-03-15,15.0
5.64167,-19,,,,,2021-03-15,15.0
5.65000,-17,,,,,2021-03-15,15.0
5.65833,-16,,,,,2021-03-15,15.0
5.66667,-14,,,,,2021-03-15,15.0
5.67500,-13,,,,,2021-03-15,15.0
5.68333,-11,,,,,2021-03-15,15.0
5.69167,-10,,,,,2021-03-15,15.0
5.70000,-8,,,,,2021-03-15,15.0
5.70833,-8,,,,,2021-03-15,15.0
5.71667,-7,,,,,2021-03-15,15.0
5.72500,-6,,,,,2021-03-15,15.0
5.73333,-5,,,,,2021-03-15,15.0
5.74167,-4,,,,,2021-03-15,15.0
5.75000,-4,,,,,2021-03-15,15.0
5.75833,-4,,,,,2021-03-15,15.0
5.76667,-3,,,,,2021-03-15,15.0
5.77500,-3,,,,,2021-03-15,15.0
5.78333,-3,,,,,2021-03-15,15.0
5.79167,-3,,,,,2021-03-15,15.0
5.80000,-3,,,,,2021-03-15,15.0
5.80833,-3,,,,,2021-03-15,15.0
5.81667,-4,,,,,2021-03-15,15.0
5.82500,-4,,,,,2021-03-15,15.0
5.83333,-4,,,,,2021-03-15,15.0
5.84167,-4,,,,,2021-03-15,15.0
5.85000,-5,,,,,2021-03-15,15.0
5.85833,-6,,,,,2021-03-15,15.0
5.86667,-6,,,,,2021-03-15,15.0
5.87500,-7,,,,,2021-03-15,15.0
5.88333,-8,,,,,2021-03-15,15.0
5.89167,-9,,,,,2021-03-15,15.0
5.90000,-9,,,,,2021-03-15,15.0
5.90833,-10,,,,,2021-03-15,15.0
5.91667,-11,,,,,2021-03-15,15.0
5.92500,-11,,,,,2021-03-15,15.0
5.93333,-13,,,,,2021-03-15,15.0
5.94167,-14,,,,,2021-03-15,15.0
5.95000,-16,,,,,2021-03-15,15.0
5.95833,-18,,,,,2021-03-15,15.0
5.96667,-20,,,,,2021-03-15,15.0
5.97500,-22,,,,,2021-03-15,15.0
5.98333,-24,,,,,2021-03-15,15.0
5.99167,-26,,,,,2021-03-15,15.0
6.00000,-29,,,,,2021-03-15,15.0
6.00833,-31,,,,,2021-03-15,15.0
6.01667,-33,,,,,2021-03-15,15.0
6.02500,-35,,,,,2021-03-15,15.0
6.03333,-37,,,,,2021-03-15,15.0
6.04167,-39,,,,,2021-03-15,15.0
6.05000,-41,,,,,2021-03-15,15.0
6.05833,-42,,,,,2021-03-15,15.0
6.06667,-44,,,,,2021-03-15,15.0
6.07500,-46,,,,,2021-03-15,15.0
6.08333,-48,,,,,2021-03-15,15.0
6.09167,-50,,,,,2021-03-15,15.0
6.10000,-53,,,,,2021-03-15,15.0
6.10833,-54,,,,,2021-03-15,15.0
6.11667,-56,,,,,2021-03-15,15.0
6.12500,-58,,,,,2021-03-15,15.0
6.13333,-60,,,,,2021-03-15,15.0
6.14167,-62,,,,,2021-03-15,15.0
6.15000,-64,,,,,2021-03-15,15.0
6.15833,-66,,,,,2021-03-15,15.0
6.16667,-68,,,,,2021-03-15,15.0
6.17500,-69,,,,,2021-03-15,15.0
6.18333,-71,,,,,2021-03-15,15.0
6.19167,-72,,,,,2021-03-15,15.0
6.20000,-74,,,,,2021-03-15,15.0
6.20833,-75,,,,,2021-03-15,15.0
6.21667,-77,,,,,2021-03-15,15.0
6.22500,-79,,,,,2021-03-15,15.0
6.23333,-80,,,,,2021-03-15,15.0
6.24167,-81,,,,,2021-03-15,15.0
6.25000,-83,,,,,2021-03-15,15.0
6.25833,-84,,,,,2021-03-15,15.0
6.26667,-86,,,,,2021-03-15,15.0
6.27500,-87,,,,,2021-03-15,15.0
6.28333,-88,,,,,2021-03-15,15.0
6.29167,-89,,,,,2021-03-15,15.0
6.30000,-90,,,,,2021-03-15,15.0
6.30833,-91,,,,,2021-03-15,15.0
6.31667,-91,,,,,2021-03-15,15.0
6.32500,-92,,,,,2021-03-15,15.0
6.33333,-92,,,,,2021-03-15,15.0
6.34167,-93,,,,,2021-03-15,15.0
6.35000,-93,,,,,2021-03-15,15.0
6.35833,-94,,,,,2021-03-15,15.0
6.36667,-94,,,,,2021-03-15,15.0
6.37500,-95,,,,,2021-03-15,15.0
6.38333,-95,,,,,2021-03-15,15.0
6.39167,-96,,,,,2021-03-15,15.0
6.40000,-96,,,,,2021-03-15,15.0
6.40833,-96,,,,,2021-03-15,15.0
6.41667,-96,,,,,2021-03-15,15.0
6.42500,-96,,,,,2021-03-15,15.0
6.43333,-95,,,,,2021-03-15,15.0
6.44167,-95,,,,,2021-03-15,15.0
6.45000,-95,,,,,2021-03-15,15.0
6.45833,-95,,,,,2021-03-15,15.0
6.46667,-95,,,,,2021-03-15,15.0
6.47500,-95,,,,,2021-03-15,15.0
6.48333,-95,,,,,2021-03-15,15.0
6.49167,-95,,,,,2021-03-15,15.0
6.50000,-95,,,,,2021-03-15,15.0
6.50833,-95,,,,,2021-03-15,15.0
6.51667,-94,,,,,2021-03-15,15.0
6.52500,-94,,,,,2021-03-15,15.0
6.53333,-94,,,,,2021-03-15,15.0
6.54167,-93,,,,,2021-03-15,15.0
6.55000,-93,,,,,2021-03-15,15.0
6.55833,-93,,,,,2021-03-15,15.0
6.56667,-93,,,,,2021-03-15,15.0
6.57500,-93,,,,,2021-03-15,15.0
6.58333,-93,,,,,2021-03-15,15.0
6.59167,-93,,,,,2021-03-15,15.0
6.60000,-92,,,,,2021-03-15,15.0
6.60833,-92,,,,,2021-03-15,15.0
6.61667,-91,,,,,2021-03-15,15.0
6.62500,-91,,,,,2021-03-15,15.0
6.63333,-90,,,,,2021-03-15,15.0
6.64167,-90,,,,,2021-03-15,15.0
6.65000,-89,,,,,2021-03-15,15.0
6.65833,-89,,,,,2021-03-15,15.0
6.66667,-89,,,,,2021-03-15,15.0
6.67500,-88,,,,,2021-03-15,15.0
6.68333,-87,,,,,2021-03-15,15.0
6.69167,-86,,,,,2021-03-15,15.0
6.70000,-85,,,,,2021-03-15,15.0
6.70833,-85,,,,,2021-03-15,15.0
6.71667,-84,,,,,2021-03-15,15.0
6.72500,-83,,,,,2021-03-15,15.0
6.73333,-82,,,,,2021-03-15,15.0
6.74167,-81,,,,,2021-03-15,15.0
6.75000,-80,,,,,2021-03-15,15.0
6.75833,-80,,,,,2021-03-15,15.0
6.76667,-79,,,,,2021-03-15,15.0
6.77500,-77,,,,,2021-03-15,15.0
6.78333,-76,,,,,2021-03-15,15.0
6.79167,-74,,,,,2021-03-15,15.0
6.80000,-73,,,,,2021-03-15,15.0
6.80833,-71,,,,,2021-03-15,15.0
6.81667,-70,,,,,2021-03-15,15.0
6.82500,-68,,,,,2021-03-15,15.0
6.83333,-67,,,,,2021-03-15,15.0
6.84167,-65,,,,,2021-03-15,15.0
6.85000,-63,,,,,2021-03-15,15.0
6.85833,-62,,,,,2021-03-15,15.0
6.86667,-60,,,,,2021-03-15,15.0
6.87500,-58,,,,,2021-03-15,15.0
6.88333,-57,,,,,2021-03-15,15.0
6.89167,-55,,,,,2021-03-15,15.0
6.90000,-53,,,,,2021-03-15,15.0
6.90833,-51,,,,,2021-03-15,15.0
6.91667,-49,,,,,2021-03-15,15.0
6.92500,-48,,,,,2021-03-15,15.0
6.93333,-46,,,,,2021-03-15,15.0
6.94167,-44,,,,,2021-03-15,15.0
6.95000,-42,,,,,2021-03-15,15.0
6.95833,-41,,,,,2021-03-15,15.0
6.96667,-39,,,,,2021-03-15,15.0
6.97500,-38,,,,,2021-03-15,15.0
6.98333,-36,,,,,2021-03-15,15.0
6.99167,-35,,,,,2021-03-15,15.0
7.00000,-33,,,,,2021-03-15,15.0
7.00833,-32,,,,,2021-03-15,15.0
7.01667,-31,,,,,2021-03-15,15.0
7.02500,-30,,,,,2021-03-15,15.0
7.03333,-29,,,,,2021-03-15,15.0
7.04167,-28,,,,,2021-03-15,15.0
7.05000,-27,,,,,2021-03-15,15.0
7.05833,-27,,,,,2021-03-15,15.0
7.06667,-26,,,,,2021-03-15,15.0
7.07500,-25,,,,,2021-03-15,15.0
7.08333,-25,,,,,2021-03-15,15.0
7.09167,-24,,,,,2021-03-15,15.0
7.10000,-24,,,,,2021-03-15,15.0
7.10833,-24,,,,,2021-03-15,15.0
7.11667,-24,,,,,2021-03-15,15.0
7.12500,-24,,,,,2021-03-15,15.0
7.13333,-24,,,,,2021-03-15,15.0
7.14167,-24,,,,,2021-03-15,15.0
7.15000,-24,,,,,2021-03-15,15.0
7.15833,-24,,,,,2021-03-15,15.0
7.16667,-24,,,,,2021-03-15,15.0
7.17500,-25,,,,,2021-03-15,15.0
7.18333,-25,,,,,2021-03-15,15.0
7.19167,-26,,,,,2021-03-15,15.0
7.20000,-27,,,,,2021-03-15,15.0
7.20833,-27,,,,,2021-03-15,15.0
7.21667,-28,,,,,2021-03-15,15.0
7.22500,-29,,,,,2021-03-15,15.0
7.23333,-30,,,,,2021-03-15,15.0
7.24167,-31,,,,,2021-03-15,15.0
7.25000,-32,,,,,2021-03-15,15.0
7.25833,-33,,,,,2021-03-15,15.0
7.26667,-34,,,,,2021-03-15,15.0
7.27500,-35,,,,,2021-03-15,15.0
7.28333,-36,,,,,2021-03-15,15.0
7.29167,-37,,,,,2021-03-15,15.0
7.30000,-38,,,,,2021-03-15,15.0
7.30833,-38,,,,,2021-03-15,15.0
7.31667,-40,,,,,2021-03-15,15.0
7.32500,-41,,,,,2021-03-15,15.0
7.33333,-42,,,,,2021-03-15,15.0
7.34167,-43,,,,,2021-03-15,15.0
7.35000,-44,,,,,2021-03-15,15.0
7.35833,-46,,,,,2021-03-15,15.0
7.36667,-47,,,,,2021-03-15,15.0
7.37500,-49,,,,,2021-03-15,15.0
7.38333,-51,,,,,2021-03-15,15.0
7.39167,-53,,,,,2021-03-15,15.0
7.40000,-54,,,,,2021-03-15,15.0
7.40833,-55,,,,,2021-03-15,15.0
7.41667,-56,,,,,2021-03-15,15.0
7.42500,-57,,,,,2021-03-15,15.0
7.43333,-58,,,,,2021-03-15,15.0
7.44167,-59,,,,,2021-03-15,15.0
7.45000,-60,,,,,2021-03-15,15.0
7.45833,-61,,,,,2021-03-15,15.0
7.46667,-63,,,,,2021-03-15,15.0
7.47500,-64,,,,,2021-03-15,15.0
7.48333,-65,,,,,2021-03-15,15.0
7.49167,-67,,,,,2021-03-15,15.0
7.50000,-68,,,,,2021-03-15,15.0
7.50833,-69,,,,,2021-03-15,15.0
7.51667,-71,,,,,2021-03-15,15.0
7.52500,-71,,,,,2021-03-15,15.0
7.53333,-72,,,,,2021-03-15,15.0
7.54167,-73,,,,,2021-03-15,15.0
7.55000,-74,,,,,2021-03-15,15.0
7.55833,-74,,,,,2021-03-15,15.0
7.56667,-75,,,,,2021-03-15,15.0
7.57500,-75,,,,,2021-03-15,15.0
7.58333,-76,,,,,2021-03-15,15.0
7.59167,-77,,,,,2021-03-15,15.0
7.60000,-77,,,,,2021-03-15,15.0
7.60833,-78,,,,,2021-03-15,15.0
7.61667,-78,,,,,2021-03-15,15.0
7.62500,-79,,,,,2021-03-15,15.0
7.63333,-79,,,,,2021-03-15,15.0
7.64167,-79,,,,,2021-03-15,15.0
7.65000,-79,,,,,2021-03-15,15.0
7.65833,-80,,,,,2021-03-15,15.0
7.66667,-80,,,,,2021-03-15,15.0
7.67500,-80,,,,,2021-03-15,15.0
7.68333,-79,,,,,2021-03-15,15.0
7.69167,-79,,,,,2021-03-15,15.0
7.70000,-79,,,,,2021-03-15,15.0
7.70833,-78,,,,,2021-03-15,15.0
7.71667,-78,,,,,2021-03-15,15.0
7.72500,-78,,,,,2021-03-15,15.0
7.73333,-78,,,,,2021-03-15,15.0
7.74167,-78,,,,,2021-03-15,15.0
7.75000,-77,,,,,2021-03-15,15.0
7.75833,-77,,,,,2021-03-15,15.0
7.76667,-76,,,,,2021-03-15,15.0
7.77500,-76,,,,,2021-03-15,15.0
7.78333,-75,,,,,2021-03-15,15.0
7.79167,-75,,,,,2021-03-15,15.0
7.80000,-74,,,,,2021-03-15,15.0
7.80833,-74,,,,,2021-03-15,15.0
7.81667,-73,,,,,2021-03-15,15.0
7.82500,-72,,,,,2021-03-15,15.0
7.83333,-72,,,,,2021-03-15,15.0
7.84167,-71,,,,,2021-03-15,15.0
7.85000,-70,,,,,2021-03-15,15.0
7.85833,-70,,,,,2021-03-15,15.0
7.86667,-69,,,,,2021-03-15,15.0
7.87500,-68,,,,,2021-03-15,15.0
7.88333,-67,,,,,2021-03-15,15.0
7.89167,-66,,,,,2021-03-15,15.0
7.90000,-65,,,,,2021-03-15,15.0
7.90833,-65,,,,,2021-03-15,15.0
7.91667,-64,,,,,2021-03-15,15.0
7.92500,-63,,,,,2021-03-15,15.0
7.93333,-63,,,,,2021-03-15,15.0
7.94167,-62,,,,,2021-03-15,15.0
7.95000,-62,,,,,2021-03-15,15.0
7.95833,-61,,,,,2021-03-15,15.0
7.96667,-60,,,,,2021-03-15,15.0
7.97500,-60,,,,,2021-03-15,15.0
7.98333,-59,,,,,2021-03-15,15.0
7.99167,-59,,,,,2021-03-15,15.0
8.00000,-58,,,,,2021-03-15,15.0
8.00833,-57,,,,,2021-03-15,15.0
8.01667,-56,,,,,2021-03-15,15.0
8.02500,-55,,,,,2021-03-15,15.0
8.03333,-55,,,,,2021-03-15,15.0
8.04167,-54,,,,,2021-03-15,15.0
8.05000,-52,,,,,2021-03-15,15.0
8.05833,-51,,,,,2021-03-15,15.0
8.06667,-50,,,,,2021-03-15,15.0
8.07500,-50,,,,,2021-03-15,15.0
8.08333,-49,,,,,2021-03-15,15.0
8.09167,-48,,,,,2021-03-15,15.0
8.10000,-47,,,,,2021-03-15,15.0
8.10833,-46,,,,,2021-03-15,15.0
8.11667,-45,,,,,2021-03-15,15.0
8.12500,-45,,,,,2021-03-15,15.0
8.13333,-44,,,,,2021-03-15,15.0
8.14167,-43,,,,,2021-03-15,15.0
8.15000,-42,,,,,2021-03-15,15.0
8.15833,-42,,,,,2021-03-15,15.0
8.16667,-41,,,,,2021-03-15,15.0
8.17500,-40,,,,,2021-03-15,15.0
8.18333,-39,,,,,2021-03-15,15.0
8.19167,-38,,,,,2021-03-15,15.0
8.20000,-37,,,,,2021-03-15,15.0
8.20833,-36,,,,,2021-03-15,15.0
8.21667,-36,,,,,2021-03-15,15.0
8.22500,-35,,,,,2021-03-15,15.0
8.23333,-34,,,,,2021-03-15,15.0
8.24167,-33,,,,,2021-03-15,15.0
8.25000,-33,,,,,2021-03-15,15.0
8.25833,-32,,,,,2021-03-15,15.0
8.26667,-32,,,,,2021-03-15,15.0
8.27500,-31,,,,,2021-03-15,15.0
8.28333,-30,,,,,2021-03-15,15.0
8.29167,-30,,,,,2021-03-15,15.0
8.30000,-30,,,,,2021-03-15,15.0
8.30833,-29,,,,,2021-03-15,15.0
8.31667,-29,,,,,2021-03-15,15.0
8.32500,-28,,,,,2021-03-15,15.0
8.33333,-27,,,,,2021-03-15,15.0
8.34167,-26,,,,,2021-03-15,15.0
8.35000,-25,,,,,2021-03-15,15.0
8.35833,-25,,,,,2021-03-15,15.0
8.36667,-24,,,,,2021-03-15,15.0
8.37500,-24,,,,,2021-03-15,15.0
8.38333,-24,,,,,2021-03-15,15.0
8.39167,-23,,,,,2021-03-15,15.0
8.40000,-23,,,,,2021-03-15,15.0
8.40833,-23,,,,,2021-03-15,15.0
8.41667,-22,,,,,2021-03-15,15.0
8.42500,-22,,,,,2021-03-15,15.0
8.43333,-23,,,,,2021-03-15,15.0
8.44167,-23,,,,,2021-03-15,15.0
8.45000,-24,,,,,2021-03-15,15.0
8.45833,-24,,,,,2021-03-15,15.0
8.46667,-25,,,,,2021-03-15,15.0
8.47500,-26,,,,,2021-03-15,15.0
8.48333,-26,,,,,2021-03-15,15.0
8.49167,-26,,,,,2021-03-15,15.0
8.50000,-27,,,,,2021-03-15,15.0
8.50833,-27,,,,,2021-03-15,15.0
8.51667,-27,,,,,2021-03-15,15.0
8.52500,-28,,,,,2021-03-15,15.0
8.53333,-28,,,,,2021-03-15,15.0
8.54167,-29,,,,,2021-03-15,15.0
8.55000,-30,,,,,2021-03-15,15.0
8.55833,-30,,,,,2021-03-15,15.0
8.56667,-31,,,,,2021-03-15,15.0
8.57500,-33,,,,,2021-03-15,15.0
8.58333,-34,,,,,2021-03-15,15.0
8.59167,-35,,,,,2021-03-15,15.0
8.60000,-36,,,,,2021-03-15,15.0
8.60833,-37,,,,,2021-03-15,15.0
8.61667,-38,,,,,2021-03-15,15.0
8.62500,-39,,,,,2021-03-15,15.0
8.63333,-40,,,,,2021-03-15,15.0
8.64167,-42,,,,,2021-03-15,15.0
8.65000,-43,,,,,2021-03-15,15.0
8.65833,-44,,,,,2021-03-15,15.0
8.66667,-45,,,,,2021-03-15,15.0
8.67500,-46,,,,,2021-03-15,15.0
8.68333,-48,,,,,2021-03-15,15.0
8.69167,-49,,,,,2021-03-15,15.0
8.70000,-51,,,,,2021-03-15,15.0
8.70833,-52,,,,,2021-03-15,15.0
8.71667,-54,,,,,2021-03-15,15.0
8.72500,-55,,,,,2021-03-15,15.0
8.73333,-57,,,,,2021-03-15,15.0
8.74167,-59,,,,,2021-03-15,15.0
8.75000,-60,,,,,2021-03-15,15.0
8.75833,-62,,,,,2021-03-15,15.0
8.76667,-64,,,,,2021-03-15,15.0
8.77500,-65,,,,,2021-03-15,15.0
8.78333,-67,,,,,2021-03-15,15.0
8.79167,-69,,,,,2021-03-15,15.0
8.80000,-70,,,,,2021-03-15,15.0
8.80833,-72,,,,,2021-03-15,15.0
8.81667,-74,,,,,2021-03-15,15.0
8.82500,-75,,,,,2021-03-15,15.0
8.83333,-77,,,,,2021-03-15,15.0
8.84167,-78,,,,,2021-03-15,15.0
8.85000,-80,,,,,2021-03-15,15.0
8.85833,-81,,,,,2021-03-15,15.0
8.86667,-82,,,,,2021-03-15,15.0
8.87500,-84,,,,,2021-03-15,15.0
8.88333,-86,,,,,2021-03-15,15.0
8.89167,-87,,,,,2021-03-15,15.0
8.90000,-88,,,,,2021-03-15,15.0
8.90833,-90,,,,,2021-03-15,15.0
8.91667,-91,,,,,2021-03-15,15.0
8.92500,-91,,,,,2021-03-15,15.0
8.93333,-92,,,,,2021-03-15,15.0
8.94167,-93,,,,,2021-03-15,15.0
8.95000,-94,,,,,2021-03-15,15.0
8.95833,-95,,,,,2021-03-15,15.0
8.96667,-96,,,,,2021-03-15,15.0
8.97500,-97,,,,,2021-03-15,15.0
8.98333,-97,,,,,2021-03-15,15.0
8.99167,-98,,,,,2021-03-15,15.0
9.00000,-99,,,,,2021-03-15,15.0
9.00833,-99,,,,,2021-03-15,15.0
9.01667,-100,,,,,2021-03-15,15.0
9.02500,-100,,,,,2021-03-15,15.0
9.03333,-100,,,,,2021-03-15,15.0
9.04167,-100,,,,,2021-03-15,15.0
9.05000,-100,,,,,2021-03-15,15.0
9.05833,-100,,,,,2021-03-15,15.0
9.06667,-100,,,,,2021-03-15,15.0
9.07500,-99,,,,,2021-03-15,15.0
9.08333,-99,,,,,2021-03-15,15.0
9.09167,-98,,,,,2021-03-15,15.0
9.10000,-98,,,,,2021-03-15,15.0
9.10833,-97,,,,,2021-03-15,15.0
9.11667,-96,,,,,2021-03-15,15.0
9.12500,-95,,,,,2021-03-15,15.0
9.13333,-94,,,,,2021-03-15,15.0
9.14167,-93,,,,,2021-03-15,15.0
9.15000,-91,,,,,2021-03-15,15.0
9.15833,-90,,,,,2021-03-15,15.0
9.16667,-89,,,,,2021-03-15,15.0
9.17500,-87,,,,,2021-03-15,15.0
9.18333,-86,,,,,2021-03-15,15.0
9.19167,-84,,,,,2021-03-15,15.0
9.20000,-82,,,,,2021-03-15,15.0
9.20833,-81,,,,,2021-03-15,15.0
9.21667,-79,,,,,2021-03-15,15.0
9.22500,-78,,,,,2021-03-15,15.0
9.23333,-76,,,,,2021-03-15,15.0
9.24167,-74,,,,,2021-03-15,15.0
9.25000,-72,,,,,2021-03-15,15.0
9.25833,-71,,,,,2021-03-15,15.0
9.26667,-69,,,,,2021-03-15,15.0
9.27500,-67,,,,,2021-03-15,15.0
9.28333,-65,,,,,2021-03-15,15.0
9.29167,-63,,,,,2021-03-15,15.0
9.30000,-61,,,,,2021-03-15,15.0
9.30833,-60,,,,,2021-03-15,15.0
9.31667,-58,,,,,2021-03-15,15.0
9.32500,-57,,,,,2021-03-15,15.0
9.33333,-56,,,,,2021-03-15,15.0
9.34167,-54,,,,,2021-03-15,15.0
9.35000,-53,,,,,2021-03-15,15.0
9.35833,-52,,,,,2021-03-15,15.0
9.36667,-50,,,,,2021-03-15,15.0
9.37500,-49,,,,,2021-03-15,15.0
9.38333,-47,,,,,2021-03-15,15.0
9.39167,-46,,,,,2021-03-15,15.0
9.40000,-45,,,,,2021-03-15,15.0
9.40833,-44,,,,,2021-03-15,15.0
9.41667,-43,,,,,2021-03-15,15.0
9.42500,-42,,,,,2021-03-15,15.0
9.43333,-41,,,,,2021-03-15,15.0
9.44167,-40,,,,,2021-03-15,15.0
9.45000,-40,,,,,2021-03-15,15.0
9.45833,-39,,,,,2021-03-15,15.0
9.46667,-38,,,,,2021-03-15,15.0
9.47500,-38,,,,,2021-03-15,15.0
9.48333,-38,,,,,2021-03-15,15.0
9.49167,-38,,,,,2021-03-15,15.0
9.50000,-37,,,,,2021-03-15,15.0
9.50833,-37,,,,,2021-03-15,15.0
9.51667,-37,,,,,2021-03-15,15.0
9.52500,-37,,,,,2021-03-15,15.0
9.53333,-37,,,,,2021-03-15,15.0
9.54167,-38,,,,,2021-03-15,15.0
9.55000,-38,,,,,2021-03-15,15.0
9.55833,-38,,,,,2021-03-15,15.0
9.56667,-39,,,,,2021-03-15,15.0
9.57500,-39,,,,,2021-03-15,15.0
9.58333,-40,,,,,2021-03-15,15.0
9.59167,-40,,,,,2021-03-15,15.0
9.60000,-41,,,,,2021-03-15,15.0
9.60833,-42,,,,,2021-03-15,15.0
9.61667,-42,,,,,2021-03-15,15.0
9.62500,-43,,,,,2021-03-15,15.0
9.63333,-43,,,,,2021-03-15,15.0
9.64167,-44,,,,,2021-03-15,15.0
9.65000,-45,,,,,2021-03-15,15.0
9.65833,-46,,,,,2021-03-15,15.0
9.66667,-47,,,,,2021-03-15,15.0
9.67500,-48,,,,,2021-03-15,15.0
9.68333,-48,,,,,2021-03-15,15.0
9.69167,-49,,,,,2021-03-15,15.0
9.70000,-50,,,,,2021-03-15,15.0
9.70833,-52,,,,,2021-03-15,15.0
9.71667,-53,,,,,2021-03-15,15.0
9.72500,-55,,,,,2021-03-15,15.0
9.73333,-56,,,,,2021-03-15,15.0
9.74167,-57,,,,,2021-03-15,15.0
9.75000,-58,,,,,2021-03-15,15.0
9.75833,-60,,,,,2021-03-15,15.0
9.76667,-61,,,,,2021-03-15,15.0
9.77500,-62,,,,,2021-03-15,15.0
9.78333,-63,,,,,2021-03-15,15.0
9.79167,-64,,,,,2021-03-15,15.0
9.80000,-65,,,,,2021-03-15,15.0
9.80833,-66,,,,,2021-03-15,15.0
9.81667,-67,,,,,2021-03-15,15.0
9.82500,-68,,,,,2021-03-15,15.0
9.83333,-69,,,,,2021-03-15,15.0
9.84167,-70,,,,,2021-03-15,15.0
9.85000,-71,,,,,2021-03-15,15.0
9.85833,-73,,,,,2021-03-15,15.0
9.86667,-74,,,,,2021-03-15,15.0
9.87500,-75,,,,,2021-03-15,15.0
9.88333,-76,,,,,2021-03-15,15.0
9.89167,-78,,,,,2021-03-15,15.0
9.90000,-79,,,,,2021-03-15,15.0
9.90833,-80,,,,,2021-03-15,15.0
9.91667,-81,,,,,2021-03-15,15.0
9.92500,-82,,,,,2021-03-15,15.0
9.93333,-83,,,,,2021-03-15,15.0
9.94167,-84,,,,,2021-03-15,15.0
9.95000,-85,,,,,2021-03-15,15.0
9.95833,-87,,,,,2021-03-15,15.0
